Txn_Date,Product_Id,Product_Type,Zip,Total_Sales_sum
2021-01,9,Bowls,30054,30.0
2021-01,4,Kennel,30008,120.0
2021-02,8,"Exercise Pen",30098,300.0
2021-02,7,Crate,30022,240.0
2021-02,9,Bowls,30050,40.0
2021-02,13,Leashes,30011,20.0
2021-01,11,Toys,30019,100.0
2021-01,10,"Grooming Supplies",30077,75.0
2021-01,8,"Exercise Pen",30066,300.0
2021-02,9,Bowls,30016,40.0
2021-02,4,Kennel,30039,80.0
2021-01,6,Gates,30069,50.0
2021-02,13,Leashes,30001,40.0
2021-02,11,Toys,30071,75.0
2021-02,4,Kennel,30084,160.0
2021-01,3,Beds,30064,270.0
2021-02,21,"Grooming Supplies",30018,50.0
2021-02,6,Gates,30095,100.0
2021-02,21,"Grooming Supplies",30047,25.0
2021-01,2,Leashes,30029,120.0
2021-01,13,Leashes,30003,40.0
2021-01,3,Beds,30087,120.0
2021-01,4,Kennel,30086,120.0
2021-01,4,Kennel,30025,200.0
2021-01,6,Gates,30080,100.0
2021-02,4,Kennel,30049,40.0
2021-02,9,Bowls,30032,10.0
2021-02,13,Leashes,30043,20.0
2021-02,8,"Exercise Pen",30081,300.0
2021-02,13,Leashes,30006,20.0
2021-02,2,Leashes,30015,120.0
2021-01,11,Toys,30049,50.0
2021-01,21,"Grooming Supplies",30034,100.0
2021-01,16,Attire,30092,20.0
2021-02,9,Bowls,30026,40.0
2021-01,5,Attire,30030,20.0
2021-01,22,Toys,30004,50.0
2021-02,2,Leashes,30029,40.0
2021-02,13,Leashes,30075,100.0
2021-02,22,Toys,30067,25.0
2021-01,20,Bowls,30019,10.0
2021-01,19,"Exercise Pen",30022,100.0
2021-02,13,Leashes,30057,40.0
2021-01,20,Bowls,30090,10.0
2021-02,1,Collar,30040,20.0
2021-01,12,Collar,30093,10.0
2021-01,15,Kennel,30027,80.0
2021-01,8,"Exercise Pen",30012,200.0
2021-01,9,Bowls,30077,20.0
2021-01,6,Gates,30098,100.0
2021-01,10,"Grooming Supplies",30051,50.0
2021-01,7,Crate,30085,660.0
2021-01,16,Attire,30082,60.0
2021-01,10,"Grooming Supplies",30064,25.0
2021-01,12,Collar,30022,20.0
2021-01,22,Toys,30008,50.0
2021-01,15,Kennel,30085,40.0
2021-01,11,Toys,30034,50.0
2021-01,1,Collar,30003,40.0
2021-02,8,"Exercise Pen",30023,600.0
2021-02,6,Gates,30087,100.0
2021-02,18,Crate,30042,300.0
2021-02,4,Kennel,30066,280.0
2021-02,1,Collar,30012,50.0
2021-02,1,Collar,30030,90.0
2021-02,22,Toys,30009,100.0
2021-02,2,Leashes,30042,140.0
2021-02,22,Toys,30047,100.0
2021-02,2,Leashes,30052,100.0
2021-02,4,Kennel,30023,80.0
2021-02,10,"Grooming Supplies",30055,75.0
2021-03,3,Beds,30077,60.0
2021-03,3,Beds,30005,90.0
2021-03,9,Bowls,30060,20.0
2021-03,14,Beds,30097,120.0
2021-03,14,Beds,30078,120.0
2021-03,8,"Exercise Pen",30026,100.0
2021-03,10,"Grooming Supplies",30092,50.0
2021-04,14,Beds,30081,60.0
2021-04,6,Gates,30093,50.0
2021-04,21,"Grooming Supplies",30033,25.0
2021-04,7,Crate,30093,120.0
2021-04,16,Attire,30034,20.0
2021-04,3,Beds,30055,30.0
2021-04,4,Kennel,30007,80.0
2021-04,11,Toys,30033,25.0
2021-04,6,Gates,30087,100.0
2021-04,12,Collar,30067,20.0
2021-05,8,"Exercise Pen",30080,200.0
2021-05,11,Toys,30060,25.0
2021-05,10,"Grooming Supplies",30033,25.0
2021-05,9,Bowls,30032,20.0
2021-05,3,Beds,30041,30.0
2021-05,1,Collar,30095,20.0
2021-05,2,Leashes,30074,20.0
2021-05,4,Kennel,30047,200.0
2021-05,20,Bowls,30047,10.0
2021-05,7,Crate,30047,120.0
2021-06,3,Beds,30085,60.0
2021-06,10,"Grooming Supplies",30050,50.0
2021-06,20,Bowls,30093,20.0
2021-06,1,Collar,30007,20.0
2021-06,11,Toys,30083,25.0
2021-06,6,Gates,30059,100.0
2021-06,15,Kennel,30053,40.0
2021-06,11,Toys,30028,50.0
2021-06,7,Crate,30076,60.0
2021-06,4,Kennel,30037,80.0
2021-06,1,Collar,30030,20.0
2021-06,5,Attire,30034,20.0
2021-07,1,Collar,30007,10.0
2021-07,4,Kennel,30028,40.0
2021-07,8,"Exercise Pen",30087,400.0
2021-07,8,"Exercise Pen",30054,200.0
2021-07,19,"Exercise Pen",30020,100.0
2021-07,11,Toys,30006,25.0
2021-07,2,Leashes,30061,40.0
2021-07,18,Crate,30051,60.0
2021-07,11,Toys,30065,50.0
2021-07,2,Leashes,30028,20.0
2021-07,5,Attire,30095,20.0
2021-07,10,"Grooming Supplies",30009,50.0
2021-07,11,Toys,30042,50.0
2021-07,17,Gates,30094,100.0
2021-07,9,Bowls,30098,10.0
2021-07,10,"Grooming Supplies",30017,50.0
2021-07,5,Attire,30006,10.0
2021-07,18,Crate,30020,60.0
2021-08,5,Attire,30052,30.0
2021-08,21,"Grooming Supplies",30017,25.0
2021-08,16,Attire,30076,40.0
2021-08,4,Kennel,30013,80.0
2021-08,8,"Exercise Pen",30004,200.0
2021-08,11,Toys,30071,50.0
2021-08,7,Crate,30088,180.0
2021-08,22,Toys,30051,75.0
2021-08,5,Attire,30024,10.0
2021-08,3,Beds,30061,30.0
2021-08,20,Bowls,30098,20.0
2021-08,13,Leashes,30069,40.0
2021-08,9,Bowls,30093,10.0
2021-08,9,Bowls,30013,20.0
2021-08,4,Kennel,30072,80.0
2021-09,10,"Grooming Supplies",30044,25.0
2021-09,18,Crate,30088,60.0
2021-09,19,"Exercise Pen",30001,100.0
2021-09,10,"Grooming Supplies",30086,25.0
2021-09,5,Attire,30011,30.0
2021-09,4,Kennel,30039,40.0
2021-09,11,Toys,30053,50.0
2021-09,22,Toys,30075,25.0
2021-09,5,Attire,30001,20.0
2021-09,7,Crate,30032,60.0
2021-09,4,Kennel,30036,40.0
2021-09,2,Leashes,30079,20.0
2021-10,16,Attire,30082,20.0
2021-10,15,Kennel,30036,80.0
2021-10,3,Beds,30076,30.0
2021-10,8,"Exercise Pen",30056,400.0
2021-10,1,Collar,30037,10.0
2021-10,11,Toys,30091,100.0
2021-10,11,Toys,30019,25.0
2021-10,8,"Exercise Pen",30001,100.0
2021-10,11,Toys,30093,50.0
2021-10,16,Attire,30034,10.0
2021-10,20,Bowls,30027,20.0
2021-10,9,Bowls,30023,10.0
2021-10,18,Crate,30019,120.0
2021-11,6,Gates,30072,50.0
2021-11,8,"Exercise Pen",30097,100.0
2021-11,1,Collar,30082,50.0
2021-11,13,Leashes,30072,40.0
2021-11,2,Leashes,30046,80.0
2021-11,21,"Grooming Supplies",30046,25.0
2021-11,3,Beds,30096,30.0
2021-11,21,"Grooming Supplies",30008,50.0
2021-11,17,Gates,30093,100.0
2021-11,16,Attire,30040,10.0
2021-11,5,Attire,30005,20.0
2021-11,18,Crate,30016,60.0
2021-11,12,Collar,30065,10.0
2021-11,13,Leashes,30054,20.0
2021-11,8,"Exercise Pen",30084,300.0
2021-11,1,Collar,30036,20.0
2021-11,19,"Exercise Pen",30062,100.0
2021-12,8,"Exercise Pen",30038,200.0
2021-12,8,"Exercise Pen",30003,200.0
2021-12,7,Crate,30023,60.0
2021-12,1,Collar,30021,20.0
2021-12,5,Attire,30004,20.0
2021-12,6,Gates,30092,50.0
2021-01,1,Collar,30045,30.0
2021-01,2,Leashes,30060,60.0
2021-01,13,Leashes,30099,120.0
2021-01,6,Gates,30015,100.0
2021-01,9,Bowls,30048,40.0
2021-02,4,Kennel,30090,240.0
2021-02,5,Attire,30024,30.0
2021-02,5,Attire,30015,20.0
2021-02,15,Kennel,30009,160.0
2021-02,6,Gates,30026,100.0
2021-03,6,Gates,30028,250.0
2021-01,9,Bowls,30092,40.0
2021-01,5,Attire,30083,20.0
2021-01,1,Collar,30098,60.0
2021-02,2,Leashes,30006,200.0
2021-02,5,Attire,30008,60.0
2021-02,4,Kennel,30017,120.0
2021-03,5,Attire,30003,40.0
2021-03,17,Gates,30078,50.0
2021-03,15,Kennel,30016,40.0
2021-03,20,Bowls,30057,10.0
2021-01,12,Collar,30051,20.0
2021-01,20,Bowls,30091,60.0
2021-01,3,Beds,30006,120.0
2021-02,18,Crate,30024,120.0
2021-03,6,Gates,30007,100.0
2021-03,16,Attire,30074,20.0
2021-03,7,Crate,30025,60.0
2021-01,3,Beds,30071,120.0
2021-01,7,Crate,30005,240.0
2021-01,16,Attire,30035,30.0
2021-01,4,Kennel,30014,200.0
2021-02,10,"Grooming Supplies",30010,125.0
2021-02,17,Gates,30017,250.0
2021-02,12,Collar,30039,50.0
2021-01,1,Collar,30069,60.0
2021-02,2,Leashes,30038,20.0
2021-02,17,Gates,30043,50.0
2021-02,14,Beds,30094,60.0
2021-01,6,Gates,30087,50.0
2021-02,2,Leashes,30005,60.0
2021-02,16,Attire,30035,10.0
2021-02,4,Kennel,30096,80.0
2021-01,19,"Exercise Pen",30063,100.0
2021-01,8,"Exercise Pen",30060,400.0
2021-01,5,Attire,30028,30.0
2021-01,13,Leashes,30095,40.0
2021-01,5,Attire,30077,40.0
2021-01,8,"Exercise Pen",30023,400.0
2021-02,9,Bowls,30055,40.0
2021-01,10,"Grooming Supplies",30056,75.0
2021-01,11,Toys,30025,100.0
2021-02,12,Collar,30030,20.0
2021-02,8,"Exercise Pen",30050,500.0
2021-01,18,Crate,30004,60.0
2021-01,10,"Grooming Supplies",30028,50.0
2021-02,13,Leashes,30050,40.0
2021-02,12,Collar,30035,30.0
2021-02,10,"Grooming Supplies",30042,50.0
2021-01,12,Collar,30029,20.0
2021-02,15,Kennel,30026,80.0
2021-02,15,Kennel,30020,80.0
2021-02,21,"Grooming Supplies",30057,25.0
2021-02,13,Leashes,30012,40.0
2021-02,21,"Grooming Supplies",30066,25.0
2021-02,6,Gates,30021,50.0
2021-02,15,Kennel,30018,80.0
2021-01,16,Attire,30080,10.0
2021-01,6,Gates,30043,600.0
2021-01,18,Crate,30082,60.0
2021-01,11,Toys,30047,175.0
2021-01,13,Leashes,30089,20.0
2021-01,6,Gates,30006,500.0
2021-01,13,Leashes,30080,20.0
2021-01,9,Bowls,30083,40.0
2021-01,5,Attire,30070,40.0
2021-01,15,Kennel,30009,120.0
2021-01,7,Crate,30097,360.0
2021-02,18,Crate,30056,180.0
2021-02,9,Bowls,30074,110.0
2021-02,3,Beds,30009,150.0
2021-02,5,Attire,30021,20.0
2021-02,8,"Exercise Pen",30075,900.0
2021-02,7,Crate,30066,240.0
2021-02,2,Leashes,30064,140.0
2021-02,7,Crate,30007,300.0
2021-02,8,"Exercise Pen",30070,200.0
2021-02,4,Kennel,30076,80.0
2021-02,19,"Exercise Pen",30097,100.0
2021-02,15,Kennel,30022,40.0
2021-02,2,Leashes,30090,80.0
2021-03,7,Crate,30081,240.0
2021-03,9,Bowls,30095,50.0
2021-03,20,Bowls,30049,10.0
2021-03,10,"Grooming Supplies",30043,175.0
2021-03,7,Crate,30096,240.0
2021-03,8,"Exercise Pen",30071,200.0
2021-03,16,Attire,30065,10.0
2021-03,2,Leashes,30097,80.0
2021-03,14,Beds,30093,60.0
2021-03,11,Toys,30077,50.0
2021-03,8,"Exercise Pen",30049,200.0
2021-03,7,Crate,30008,120.0
2021-03,8,"Exercise Pen",30022,200.0
2021-03,2,Leashes,30042,20.0
2021-04,7,Crate,30023,120.0
2021-04,6,Gates,30082,150.0
2021-04,16,Attire,30088,10.0
2021-04,3,Beds,30044,60.0
2021-04,5,Attire,30094,20.0
2021-04,9,Bowls,30028,10.0
2021-04,11,Toys,30034,25.0
2021-04,9,Bowls,30014,20.0
2021-05,11,Toys,30084,25.0
2021-05,6,Gates,30070,150.0
2021-05,22,Toys,30024,25.0
2021-05,9,Bowls,30046,40.0
2021-05,5,Attire,30054,20.0
2021-05,17,Gates,30088,50.0
2021-05,5,Attire,30012,20.0
2021-05,2,Leashes,30080,20.0
2021-05,19,"Exercise Pen",30009,400.0
2021-05,22,Toys,30026,50.0
2021-05,12,Collar,30033,10.0
2021-05,12,Collar,30019,10.0
2021-05,12,Collar,30042,20.0
2021-05,6,Gates,30005,100.0
2021-05,1,Collar,30001,20.0
2021-05,5,Attire,30032,20.0
2021-05,5,Attire,30015,30.0
2021-06,11,Toys,30058,50.0
2021-06,10,"Grooming Supplies",30046,25.0
2021-06,4,Kennel,30065,80.0
2021-06,10,"Grooming Supplies",30030,75.0
2021-06,4,Kennel,30083,160.0
2021-06,5,Attire,30026,20.0
2021-06,11,Toys,30071,25.0
2021-06,11,Toys,30085,50.0
2021-06,2,Leashes,30095,40.0
2021-06,5,Attire,30083,30.0
2021-06,13,Leashes,30092,20.0
2021-06,5,Attire,30042,10.0
2021-06,4,Kennel,30093,80.0
2021-06,3,Beds,30024,30.0
2021-06,17,Gates,30097,100.0
2021-06,13,Leashes,30010,40.0
2021-07,21,"Grooming Supplies",30003,50.0
2021-07,4,Kennel,30014,40.0
2021-07,4,Kennel,30082,80.0
2021-07,22,Toys,30024,50.0
2021-07,17,Gates,30027,50.0
2021-07,12,Collar,30057,20.0
2021-08,5,Attire,30079,10.0
2021-08,1,Collar,30007,20.0
2021-08,7,Crate,30015,60.0
2021-08,10,"Grooming Supplies",30085,50.0
2021-08,1,Collar,30036,20.0
2021-08,16,Attire,30043,20.0
2021-08,6,Gates,30079,250.0
2021-08,7,Crate,30031,120.0
2021-08,15,Kennel,30019,40.0
2021-08,3,Beds,30050,60.0
2021-08,7,Crate,30032,120.0
2021-08,2,Leashes,30050,40.0
2021-08,3,Beds,30016,30.0
2021-08,15,Kennel,30093,40.0
2021-08,13,Leashes,30035,20.0
2021-09,16,Attire,30074,20.0
2021-09,2,Leashes,30082,120.0
2021-09,9,Bowls,30092,30.0
2021-09,9,Bowls,30088,40.0
2021-09,3,Beds,30028,60.0
2021-09,9,Bowls,30099,10.0
2021-09,8,"Exercise Pen",30004,200.0
2021-09,10,"Grooming Supplies",30068,25.0
2021-09,3,Beds,30021,60.0
2021-09,5,Attire,30089,20.0
2021-09,8,"Exercise Pen",30097,200.0
2021-09,14,Beds,30079,30.0
2021-09,6,Gates,30062,100.0
2021-09,7,Crate,30020,120.0
2021-09,1,Collar,30096,20.0
2021-10,2,Leashes,30086,40.0
2021-10,7,Crate,30033,120.0
2021-10,9,Bowls,30039,30.0
2021-10,2,Leashes,30060,20.0
2021-10,5,Attire,30033,30.0
2021-10,9,Bowls,30063,20.0
2021-10,1,Collar,30069,20.0
2021-10,5,Attire,30013,20.0
2021-10,6,Gates,30014,100.0
2021-10,14,Beds,30024,60.0
2021-11,2,Leashes,30080,20.0
2021-11,6,Gates,30061,100.0
2021-11,9,Bowls,30024,10.0
2021-11,12,Collar,30027,30.0
2021-11,19,"Exercise Pen",30046,200.0
2021-11,17,Gates,30055,100.0
2021-11,7,Crate,30055,120.0
2021-11,10,"Grooming Supplies",30017,25.0
2021-11,10,"Grooming Supplies",30020,50.0
2021-11,2,Leashes,30012,40.0
2021-12,10,"Grooming Supplies",30098,50.0
2021-12,5,Attire,30054,20.0
2021-12,20,Bowls,30008,20.0
2021-12,4,Kennel,30019,80.0
2021-12,13,Leashes,30059,20.0
2021-12,18,Crate,30005,120.0
2021-12,8,"Exercise Pen",30037,200.0
2021-12,3,Beds,30091,60.0
2021-12,1,Collar,30056,20.0
2021-12,9,Bowls,30090,10.0
2021-12,7,Crate,30007,60.0
2021-12,10,"Grooming Supplies",30095,50.0
2021-01,5,Attire,30052,10.0
2021-01,7,Crate,30066,540.0
2021-02,11,Toys,30075,75.0
2021-02,20,Bowls,30008,40.0
2021-02,3,Beds,30095,120.0
2021-03,2,Leashes,30066,40.0
2021-03,4,Kennel,30049,80.0
2021-03,7,Crate,30077,60.0
2021-03,15,Kennel,30098,80.0
2021-03,15,Kennel,30091,80.0
2021-01,10,"Grooming Supplies",30053,100.0
2021-01,7,Crate,30033,360.0
2021-02,2,Leashes,30070,120.0
2021-02,9,Bowls,30095,30.0
2021-02,5,Attire,30010,40.0
2021-02,22,Toys,30018,75.0
2021-03,4,Kennel,30075,200.0
2021-03,8,"Exercise Pen",30060,100.0
2021-03,2,Leashes,30093,20.0
2021-01,22,Toys,30099,50.0
2021-01,8,"Exercise Pen",30007,300.0
2021-02,9,Bowls,30019,30.0
2021-03,22,Toys,30058,25.0
2021-03,20,Bowls,30039,10.0
2021-03,21,"Grooming Supplies",30028,50.0
2021-03,3,Beds,30016,60.0
2021-03,20,Bowls,30087,20.0
2021-01,1,Collar,30051,40.0
2021-01,10,"Grooming Supplies",30082,125.0
2021-02,11,Toys,30041,100.0
2021-02,6,Gates,30019,100.0
2021-02,3,Beds,30021,60.0
2021-01,15,Kennel,30040,80.0
2021-01,9,Bowls,30089,100.0
2021-01,4,Kennel,30015,80.0
2021-02,11,Toys,30027,25.0
2021-02,7,Crate,30019,420.0
2021-02,8,"Exercise Pen",30096,100.0
2021-01,4,Kennel,30042,160.0
2021-01,10,"Grooming Supplies",30069,75.0
2021-02,9,Bowls,30033,40.0
2021-02,2,Leashes,30062,40.0
2021-02,11,Toys,30056,25.0
2021-02,2,Leashes,30016,80.0
2021-01,11,Toys,30074,75.0
2021-02,20,Bowls,30087,20.0
2021-02,4,Kennel,30073,80.0
2021-01,4,Kennel,30056,280.0
2021-01,9,Bowls,30034,30.0
2021-01,1,Collar,30057,10.0
2021-01,10,"Grooming Supplies",30073,50.0
2021-01,17,Gates,30044,100.0
2021-01,14,Beds,30093,60.0
2021-02,18,Crate,30026,120.0
2021-01,6,Gates,30026,150.0
2021-01,19,"Exercise Pen",30043,200.0
2021-02,5,Attire,30072,10.0
2021-01,11,Toys,30040,50.0
2021-01,8,"Exercise Pen",30095,200.0
2021-02,15,Kennel,30038,120.0
2021-01,15,Kennel,30003,80.0
2021-01,12,Collar,30028,20.0
2021-01,11,Toys,30026,75.0
2021-02,16,Attire,30029,20.0
2021-02,20,Bowls,30039,10.0
2021-01,12,Collar,30030,40.0
2021-01,2,Leashes,30040,60.0
2021-01,20,Bowls,30075,20.0
2021-01,9,Bowls,30033,90.0
2021-01,5,Attire,30024,90.0
2021-01,2,Leashes,30050,60.0
2021-01,6,Gates,30042,500.0
2021-01,9,Bowls,30078,80.0
2021-01,7,Crate,30043,180.0
2021-01,4,Kennel,30076,200.0
2021-01,13,Leashes,30056,80.0
2021-01,11,Toys,30044,250.0
2021-01,7,Crate,30090,180.0
2021-01,15,Kennel,30090,120.0
2021-01,2,Leashes,30030,100.0
2021-02,1,Collar,30061,10.0
2021-02,3,Beds,30019,90.0
2021-02,2,Leashes,30004,20.0
2021-02,7,Crate,30032,240.0
2021-02,5,Attire,30047,40.0
2021-02,6,Gates,30034,300.0
2021-02,3,Beds,30047,120.0
2021-02,8,"Exercise Pen",30007,300.0
2021-02,21,"Grooming Supplies",30051,50.0
2021-02,5,Attire,30070,80.0
2021-02,2,Leashes,30017,80.0
2021-02,14,Beds,30032,60.0
2021-03,15,Kennel,30046,120.0
2021-03,13,Leashes,30080,40.0
2021-03,1,Collar,30006,20.0
2021-03,7,Crate,30076,240.0
2021-03,2,Leashes,30055,40.0
2021-03,4,Kennel,30017,40.0
2021-03,4,Kennel,30009,200.0
2021-03,2,Leashes,30028,40.0
2021-03,9,Bowls,30003,60.0
2021-03,13,Leashes,30078,20.0
2021-03,18,Crate,30040,120.0
2021-03,10,"Grooming Supplies",30074,25.0
2021-03,1,Collar,30009,10.0
2021-03,18,Crate,30047,60.0
2021-03,5,Attire,30040,20.0
2021-03,7,Crate,30050,240.0
2021-03,6,Gates,30010,300.0
2021-03,10,"Grooming Supplies",30005,25.0
2021-03,1,Collar,30076,20.0
2021-03,7,Crate,30048,120.0
2021-04,7,Crate,30077,300.0
2021-04,7,Crate,30047,60.0
2021-04,10,"Grooming Supplies",30002,75.0
2021-04,6,Gates,30040,50.0
2021-04,5,Attire,30023,10.0
2021-04,3,Beds,30047,60.0
2021-04,5,Attire,30051,30.0
2021-04,11,Toys,30020,25.0
2021-04,2,Leashes,30080,20.0
2021-04,19,"Exercise Pen",30052,200.0
2021-05,9,Bowls,30083,10.0
2021-05,6,Gates,30026,100.0
2021-05,1,Collar,30007,20.0
2021-05,16,Attire,30059,10.0
2021-05,7,Crate,30099,120.0
2021-05,9,Bowls,30024,20.0
2021-05,10,"Grooming Supplies",30085,50.0
2021-05,7,Crate,30031,60.0
2021-05,6,Gates,30021,100.0
2021-06,4,Kennel,30063,40.0
2021-06,6,Gates,30068,100.0
2021-06,1,Collar,30086,10.0
2021-06,20,Bowls,30071,20.0
2021-06,6,Gates,30030,150.0
2021-06,7,Crate,30008,60.0
2021-06,1,Collar,30040,20.0
2021-06,8,"Exercise Pen",30056,200.0
2021-06,10,"Grooming Supplies",30007,50.0
2021-06,11,Toys,30043,50.0
2021-06,17,Gates,30077,50.0
2021-06,12,Collar,30035,20.0
2021-07,6,Gates,30098,50.0
2021-07,5,Attire,30048,10.0
2021-07,10,"Grooming Supplies",30018,25.0
2021-07,6,Gates,30006,50.0
2021-07,9,Bowls,30028,10.0
2021-07,6,Gates,30081,100.0
2021-07,3,Beds,30062,60.0
2021-07,7,Crate,30015,120.0
2021-07,5,Attire,30013,20.0
2021-07,6,Gates,30089,100.0
2021-08,11,Toys,30097,50.0
2021-08,11,Toys,30018,150.0
2021-08,2,Leashes,30070,20.0
2021-08,19,"Exercise Pen",30044,200.0
2021-08,6,Gates,30022,100.0
2021-08,19,"Exercise Pen",30093,100.0
2021-08,3,Beds,30022,30.0
2021-08,6,Gates,30019,100.0
2021-08,3,Beds,30068,30.0
2021-08,3,Beds,30014,60.0
2021-09,3,Beds,30054,60.0
2021-09,1,Collar,30093,20.0
2021-09,16,Attire,30072,20.0
2021-09,21,"Grooming Supplies",30056,25.0
2021-09,16,Attire,30055,20.0
2021-09,14,Beds,30075,60.0
2021-09,11,Toys,30036,50.0
2021-09,3,Beds,30044,30.0
2021-10,7,Crate,30042,60.0
2021-10,3,Beds,30017,60.0
2021-10,16,Attire,30036,10.0
2021-10,8,"Exercise Pen",30090,100.0
2021-10,19,"Exercise Pen",30087,200.0
2021-10,17,Gates,30056,100.0
2021-10,10,"Grooming Supplies",30053,75.0
2021-10,9,Bowls,30070,20.0
2021-10,6,Gates,30003,50.0
2021-10,20,Bowls,30033,20.0
2021-10,17,Gates,30022,50.0
2021-10,10,"Grooming Supplies",30037,25.0
2021-11,3,Beds,30031,60.0
2021-11,13,Leashes,30021,40.0
2021-11,3,Beds,30089,30.0
2021-11,8,"Exercise Pen",30014,200.0
2021-12,1,Collar,30046,30.0
2021-12,18,Crate,30032,120.0
2021-12,9,Bowls,30069,20.0
2021-12,1,Collar,30004,50.0
2021-12,4,Kennel,30063,80.0
2021-12,3,Beds,30073,30.0
2021-12,7,Crate,30084,60.0
2021-12,9,Bowls,30051,10.0
2021-12,7,Crate,30090,60.0
2021-12,9,Bowls,30012,20.0
2021-12,17,Gates,30044,50.0
2021-12,1,Collar,30032,10.0
2021-01,5,Attire,30025,80.0
2021-01,9,Bowls,30090,50.0
2021-01,8,"Exercise Pen",30029,400.0
2021-01,2,Leashes,30027,20.0
2021-02,3,Beds,30037,150.0
2021-02,9,Bowls,30057,40.0
2021-02,18,Crate,30075,120.0
2021-03,10,"Grooming Supplies",30034,75.0
2021-03,8,"Exercise Pen",30085,100.0
2021-01,14,Beds,30095,60.0
2021-02,5,Attire,30077,40.0
2021-02,18,Crate,30027,120.0
2021-02,8,"Exercise Pen",30077,400.0
2021-03,21,"Grooming Supplies",30049,25.0
2021-03,18,Crate,30021,120.0
2021-03,14,Beds,30049,30.0
2021-03,20,Bowls,30021,20.0
2021-01,4,Kennel,30001,240.0
2021-01,8,"Exercise Pen",30059,500.0
2021-01,9,Bowls,30060,40.0
2021-01,10,"Grooming Supplies",30068,250.0
2021-01,21,"Grooming Supplies",30097,75.0
2021-02,10,"Grooming Supplies",30051,25.0
2021-03,1,Collar,30037,20.0
2021-03,4,Kennel,30047,40.0
2021-03,8,"Exercise Pen",30035,100.0
2021-01,8,"Exercise Pen",30079,300.0
2021-01,2,Leashes,30045,40.0
2021-02,4,Kennel,30001,40.0
2021-02,10,"Grooming Supplies",30093,150.0
2021-02,3,Beds,30027,90.0
2021-01,4,Kennel,30092,240.0
2021-01,15,Kennel,30061,120.0
2021-01,16,Attire,30025,20.0
2021-01,4,Kennel,30082,200.0
2021-01,18,Crate,30038,120.0
2021-02,17,Gates,30042,100.0
2021-02,6,Gates,30033,400.0
2021-02,2,Leashes,30097,100.0
2021-02,18,Crate,30093,240.0
2021-02,16,Attire,30053,50.0
2021-01,21,"Grooming Supplies",30088,100.0
2021-01,4,Kennel,30005,80.0
2021-02,11,Toys,30002,50.0
2021-02,18,Crate,30092,120.0
2021-02,3,Beds,30045,120.0
2021-02,18,Crate,30055,240.0
2021-02,1,Collar,30023,30.0
2021-01,14,Beds,30069,30.0
2021-01,18,Crate,30010,60.0
2021-02,15,Kennel,30075,80.0
2021-02,3,Beds,30042,30.0
2021-01,7,Crate,30084,240.0
2021-01,11,Toys,30048,225.0
2021-01,12,Collar,30017,20.0
2021-02,12,Collar,30092,20.0
2021-01,4,Kennel,30061,200.0
2021-01,7,Crate,30039,60.0
2021-02,19,"Exercise Pen",30007,200.0
2021-02,15,Kennel,30070,40.0
2021-02,13,Leashes,30015,40.0
2021-01,11,Toys,30030,25.0
2021-01,1,Collar,30020,60.0
2021-01,18,Crate,30081,120.0
2021-02,14,Beds,30076,60.0
2021-01,17,Gates,30018,50.0
2021-02,1,Collar,30066,10.0
2021-02,14,Beds,30004,90.0
2021-02,1,Collar,30055,30.0
2021-01,5,Attire,30060,10.0
2021-01,13,Leashes,30039,20.0
2021-01,19,"Exercise Pen",30061,200.0
2021-02,18,Crate,30020,60.0
2021-02,18,Crate,30016,60.0
2021-01,18,Crate,30026,60.0
2021-02,2,Leashes,30025,40.0
2021-02,2,Leashes,30023,40.0
2021-01,12,Collar,30039,20.0
2021-02,15,Kennel,30053,40.0
2021-01,16,Attire,30060,10.0
2021-02,10,"Grooming Supplies",30023,50.0
2021-01,16,Attire,30028,10.0
2021-01,19,"Exercise Pen",30020,200.0
2021-01,3,Beds,30051,150.0
2021-01,9,Bowls,30015,70.0
2021-01,8,"Exercise Pen",30043,500.0
2021-01,22,Toys,30035,50.0
2021-01,4,Kennel,30085,160.0
2021-01,2,Leashes,30080,120.0
2021-01,6,Gates,30047,350.0
2021-02,4,Kennel,30099,280.0
2021-02,15,Kennel,30045,200.0
2021-02,17,Gates,30093,50.0
2021-02,4,Kennel,30046,200.0
2021-02,17,Gates,30025,50.0
2021-02,21,"Grooming Supplies",30009,50.0
2021-02,4,Kennel,30081,200.0
2021-02,8,"Exercise Pen",30095,300.0
2021-02,8,"Exercise Pen",30035,500.0
2021-02,7,Crate,30094,420.0
2021-02,1,Collar,30037,70.0
2021-02,2,Leashes,30073,60.0
2021-02,10,"Grooming Supplies",30012,200.0
2021-02,6,Gates,30055,150.0
2021-02,15,Kennel,30076,80.0
2021-02,11,Toys,30028,100.0
2021-03,18,Crate,30022,120.0
2021-03,8,"Exercise Pen",30054,400.0
2021-03,19,"Exercise Pen",30034,100.0
2021-03,10,"Grooming Supplies",30067,25.0
2021-03,2,Leashes,30073,20.0
2021-03,19,"Exercise Pen",30024,100.0
2021-03,4,Kennel,30071,80.0
2021-03,1,Collar,30021,20.0
2021-03,21,"Grooming Supplies",30007,50.0
2021-03,7,Crate,30027,120.0
2021-03,9,Bowls,30098,20.0
2021-03,1,Collar,30099,10.0
2021-03,8,"Exercise Pen",30004,600.0
2021-03,18,Crate,30043,120.0
2021-03,1,Collar,30051,50.0
